,index,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,non_concerne
106291,107308,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKM,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106292,107309,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKN,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106293,107310,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKO,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106294,107311,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLG,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106295,107312,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLH,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106296,107313,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLI,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106297,107314,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLJ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106298,107315,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLK,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106299,107316,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLL,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106300,107317,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLM,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106301,107318,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLN,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106302,107319,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLO,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106303,107320,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTLP,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106304,107321,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JSIK1,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106305,107322,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL06,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106306,107323,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL07,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106307,107324,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL08,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106308,107325,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL09,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106309,107326,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0A,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106310,107327,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0B,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106311,107328,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0C,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106312,107329,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0D,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106313,107330,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0E,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106314,107331,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0F,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106315,107332,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33158,33158,"Besançon Chateaufarine, France",Station dédiée à la recharge rapide,"Centre Commercial Besançon Châteaufarine, Rue André Breton 25000 Besançon",25056,"[5.946474, 47.216675]",12,FRTSLE0JSL0G,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017731303719,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.946474,47.216675,25000,Besançon,True,True,False
106316,107333,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34049,34049,"Aime-la-Plagne, France",Station dédiée à la recharge rapide,"E. Leclerc Aime-la-Plagne, Chemin des Iles, 73210 Aime-la-Plagne",73006,"[6.645448, 45.553179]",8,FRTSLE0JSQ9B,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50069539759996,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,6.645448,45.553179,73210,Aime-la-Plagne,True,True,False
106317,107334,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34049,34049,"Aime-la-Plagne, France",Station dédiée à la recharge rapide,"E. Leclerc Aime-la-Plagne, Chemin des Iles, 73210 Aime-la-Plagne",73006,"[6.645448, 45.553179]",8,FRTSLE0JSQ9C,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50069539759996,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,6.645448,45.553179,73210,Aime-la-Plagne,True,True,False
106318,107335,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34049,34049,"Aime-la-Plagne, France",Station dédiée à la recharge rapide,"E. Leclerc Aime-la-Plagne, Chemin des Iles, 73210 Aime-la-Plagne",73006,"[6.645448, 45.553179]",8,FRTSLE0JSQ9D,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50069539759996,2024-06-27,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,6.645448,45.553179,73210,Aime-la-Plagne,True,True,False
